sdss_dr7objid,sdss_dr8objid,RA,DEC,z,z_phot,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,probPSF,sdss_u_mag,sdss_u_err,sdss_g_mag,sdss_g_err,sdss_r_mag,sdss_r_err,sdss_i_mag,sdss_i_err,sdss_z_mag,sdss_z_err
587722982815629407,1237648704040534123,184.1544,-0.3778066,0.1572527,0.175833,10.31961,9.276197,8.836933,8.509069,26.87494,9.181815,8.657595,8.660295,8.224347,8.971979,0,20.91579,0.06301935,19.50261,0.0102016,18.45368,0.005980447,17.99534,0.006557967,17.72433,0.01727992
587722982307136155,1237648703532040863,248.9276,-0.8113344,0.08794398,0.097442,5.415608,4.253906,4.15555,3.569864,4.071348,5.344851,5.9854,5.931085,5.701803,5.663724,0,21.08561,0.07888692,18.97833,0.008041468,17.92484,0.005094676,17.42127,0.004508832,17.04624,0.009972152
587722982307136155,1237648703532040863,248.9276,-0.8113344,0.087958,0.097442,5.415608,4.253906,4.15555,3.569864,4.071348,5.344851,5.9854,5.931085,5.701803,5.663724,0,21.08561,0.07888692,18.97833,0.008041468,17.92484,0.005094676,17.42127,0.004508832,17.04624,0.009972152
587722982303334663,1237648703528239345,240.2134,-0.7208339,0.05611989,0.052163,7.848685,9.080094,8.5477,8.247962,7.383796,3.508456,8.637409,8.625807,7.926795,6.694044,0,20.95231,0.07220578,19.1753,0.007926421,18.21184,0.005366747,17.71116,0.005935226,17.33716,0.01258913
587722982303007310,1237648703527911965,239.5962,-0.8073381,0.1167837,0.126707,5.774027,6.146336,6.318108,5.912812,5.492707,3.957569,6.144288,6.372361,6.002445,5.19756,0,21.47776,0.09094919,19.65229,0.01312061,18.58934,0.00994639,18.1002,0.01435943,17.73055,0.01635984
587722982298878275,1237648703523782963,230.0559,-0.7300805,0.1146827,0.064925,6.893056,6.476263,6.68241,6.176298,6.330508,6.741077,5.996266,6.288936,5.281991,6.632754,0,21.77356,0.1409607,20.30147,0.03624842,19.56076,0.0251752,19.17841,0.02679567,18.88987,0.04480447
587722982298550808,1237648703523455551,229.3802,-0.6433401,0.1175853,0.11613,27.92109,6.197381,5.438387,4.879813,4.524865,7.783933,7.180532,6.888134,7.087573,6.92803,0,21.1267,0.08005854,19.27804,0.009603892,18.23254,0.0050748,17.71977,0.005330403,17.31554,0.01188288
587722982285508704,1237648703510413396,199.5079,-0.7492551,0.1079555,0.140616,11.50061,5.959928,5.528407,5.307681,5.311982,9.420291,6.514578,6.486665,6.321359,6.725809,0,21.2067,0.08343808,19.559,0.01158561,18.62362,0.006665659,18.1321,0.005723142,17.80426,0.0173214
587722982285508688,1237648703510413381,199.4914,-0.6543321,0.1104028,0.097819,2.969137,7.43287,6.484845,6.050326,27.91685,8.830911,8.091905,7.26754,7.162062,8.48993,0,21.64166,0.1209903,19.85087,0.01419189,18.90537,0.009542592,18.49362,0.009144919,18.18535,0.02343264
587722982283935974,1237648703508840703,196.0367,-0.6736555,0.083649,0.116056,68.28925,5.365851,4.445026,4.112665,3.941882,7.353225,5.854701,5.552885,5.563437,6.184016,0,21.10061,0.07668263,19.45363,0.01084751,18.54408,0.006290183,18.1031,0.006882648,17.77295,0.01661491
587722982280331428,1237648703505236101,187.6943,-0.7794489,0.1396118,0.149375,5.926006,3.725996,3.77909,3.54194,4.23882,5.865537,5.024692,5.033445,5.10085,4.769152,0,21.21648,0.08318045,19.59951,0.01210493,18.58527,0.006645333,18.12039,0.005947466,17.77039,0.01657523
587722981769478979,1237648702994383709,247.1293,-1.10411,0.2280896,0.206922,4.979764,6.31905,6.200163,5.901867,5.996212,10.80742,6.510613,6.871767,5.608527,7.212396,0,21.79446,0.1223315,20.45006,0.02236317,19.32612,0.01281882,18.82526,0.01209407,18.50212,0.03049011
587722981767774879,1237648702992679592,243.3326,-1.1738,0.04935639,0.065586,4.80189,6.020297,6.231529,5.875014,5.59972,8.226296,6.027274,6.363451,6.006376,5.353963,0,20.96023,0.06931044,18.9766,0.01005154,18.04151,0.009715492,17.57659,0.01039404,17.20532,0.01483443
587722981767774827,1237648702992679545,243.3143,-1.053185,0.1680519,0.179062,4.491242,3.681624,3.619668,3.496078,3.387797,3.862849,4.327868,4.310059,4.122274,4.282229,0,21.70266,0.09714116,19.94002,0.01527716,18.78509,0.008724746,18.22107,0.007747489,17.86232,0.01812596
587722981759189177,1237648702984093880,223.6082,-1.188307,0.06555815,0.071157,8.886268,8.789528,8.364205,8.298904,8.114565,6.454795,8.890834,8.906693,8.990862,8.251039,0,20.67343,0.05299801,18.84623,0.009178849,17.92029,0.009776336,17.45165,0.006961564,17.13754,0.01200458
587722981759189177,1237648702984093880,223.6082,-1.188307,0.06546512,0.071157,8.886268,8.789528,8.364205,8.298904,8.114565,6.454795,8.890834,8.906693,8.990862,8.251039,0,20.67343,0.05299801,18.84623,0.009178849,17.92029,0.009776336,17.45165,0.006961564,17.13754,0.01200458
587722981758468281,1237648702983372977,221.9504,-1.236227,0.146596,0.167936,6.389423,5.259985,4.719315,4.858126,4.474498,6.226725,6.352359,6.030244,5.96109,5.114991,0,21.31115,0.08764268,19.60565,0.01028273,18.57911,0.007484257,18.1587,0.007300988,17.89334,0.01830539
587722981758468281,1237648702983372977,221.9504,-1.236227,0.1466452,0.167936,6.389423,5.259985,4.719315,4.858126,4.474498,6.226725,6.352359,6.030244,5.96109,5.114991,0,21.31115,0.08764268,19.60565,0.01028273,18.57911,0.007484257,18.1587,0.007300988,17.89334,0.01830539
587722981753421978,1237648702978326658,210.4244,-1.103651,0.07833065,0.069058,8.923203,5.424685,4.979319,4.649204,4.176224,7.985064,6.401764,6.481384,6.239593,6.679338,0,20.59379,0.04400957,18.834,0.00648196,17.93969,0.005040508,17.45871,0.003925743,17.07608,0.01012615
587722981753421978,1237648702978326658,210.4244,-1.103651,0.07834522,0.069058,8.923203,5.424685,4.979319,4.649204,4.176224,7.985064,6.401764,6.481384,6.239593,6.679338,0,20.59379,0.04400957,18.834,0.00648196,17.93969,0.005040508,17.45871,0.003925743,17.07608,0.01012615
587722981743198320,1237648702968103032,187.0825,-1.127669,0.1144965,0.122836,4.852955,4.143256,4.533656,4.160117,4.058555,5.645697,5.503023,5.780739,5.428065,5.553041,0,20.34814,0.03815824,18.97563,0.00805184,18.19055,0.005884072,17.73859,0.004974027,17.46231,0.0112387
587722953307193897,1237648674532098608,243.74,0.3336861,0.05734747,0.059059,6.712518,2.853414,2.807854,2.659901,2.302447,4.799942,3.906046,3.882231,3.756786,3.661967,0,20.73727,0.05708273,18.68927,0.006686787,17.74657,0.003794233,17.28318,0.004548186,16.93327,0.01162075
588848899934585152,1237648721252647223,230.0909,-0.04071353,0.05709462,0.038657,4.155269,5.120385,4.799659,4.205459,4.028946,7.754609,7.251145,6.77465,6.576841,5.481489,0,21.27574,0.08112387,19.48041,0.01046515,18.55066,0.006351018,18.0429,0.005923723,17.60866,0.01646729
588848899930325339,1237648721248387435,220.3181,-0.1284485,0.1394597,0.156513,2.969903,6.591985,5.307754,5.033776,4.373836,6.43406,6.501769,6.136104,5.702439,4.845206,0,21.58377,0.09236913,19.94271,0.01264831,18.92107,0.00928811,18.46448,0.009465576,18.20607,0.02102536
588848899928686790,1237648721246748854,216.5226,-0.1484467,0.1286088,0.134249,5.695615,4.819656,4.773961,4.351122,4.666541,5.639605,5.961907,6.230997,5.428939,6.294527,0,21.26586,0.0797283,19.56723,0.01005733,18.61577,0.007019913,18.09583,0.006419936,17.75656,0.01549714
588848899928096839,1237648721246158903,215.2362,-0.07329065,0.1020456,0.084557,3.63646,3.950848,3.771711,3.566721,3.400822,4.748672,4.382575,4.2495,4.185123,3.906413,0,19.52476,0.02072687,18.01811,0.005464054,17.23462,0.005959035,16.78302,0.006344577,16.51796,0.009451245
588848899927507165,1237648721245569219,213.8746,-0.108646,0.1423368,0.121201,6.291737,5.497537,5.366369,5.040439,4.957234,6.84535,5.561124,5.55163,5.106524,4.817281,0,21.24729,0.07568296,19.55784,0.01115153,18.57401,0.007779705,18.08942,0.006614184,17.78335,0.01917215
588848900432986349,1237648721751048419,142.2202,0.3629536,0.05635776,0.04992,4.48172,3.592101,3.494134,3.546309,3.39462,4.912995,4.496101,4.451297,4.314951,4.871453,0,20.51985,0.05121467,18.7929,0.007257321,17.99536,0.005324311,17.61027,0.004592373,17.30398,0.01451268
588848899919773854,1237648721237835948,196.2225,-0.03461603,0.2239021,0.195253,5.498563,5.737526,5.714885,5.259341,5.518228,4.956581,5.797574,6.295207,6.242198,6.398697,0,21.68167,0.1050218,20.24765,0.01635064,19.08901,0.0104759,18.58388,0.0100608,18.25616,0.02619504
588848899918463151,1237648721236525236,193.2513,-0.1285001,0.1988812,0.159215,3.935968,5.037984,4.453367,4.156383,3.636349,7.137275,6.257118,6.282772,6.292439,5.016251,0,21.62581,0.08874548,20.0452,0.0160762,19.05659,0.008447013,18.62379,0.01012255,18.34586,0.02795785
588848899914465494,1237648721232527570,184.1559,-0.07776468,0.1242831,0.091444,3.292548,2.777949,2.561627,2.565182,2.431448,3.10932,3.406032,3.238284,3.338367,3.312116,0,21.16167,0.0745884,19.36196,0.01004542,18.45629,0.00685316,18.04841,0.006759035,17.74036,0.01716594
588848899908436189,1237648721226498262,170.3897,-0.02980245,0.06895068,0.083491,6.373261,5.990431,5.684542,5.227204,5.25909,6.925654,6.079826,6.01439,5.881424,5.619378,0,20.39384,0.04124485,18.94312,0.007600219,18.21727,0.005871606,17.74192,0.005002629,17.47196,0.01523992
588848899905945795,1237648721224007850,164.7079,-0.1717301,0.1141904,0.123335,7.346799,4.938706,5.024554,4.677835,5.065121,7.001604,5.903597,5.893864,5.421214,5.287372,0,21.38335,0.0880551,19.83557,0.01352671,18.95491,0.009770527,18.49283,0.009802593,18.20152,0.02163637
588848899905486883,1237648721223549054,163.5362,-0.01974939,0.108132,0.048267,3.279635,3.62171,4.142232,3.868724,3.012804,5.281323,4.599791,4.855075,4.980459,5.457495,0,20.17932,0.03555671,18.91955,0.007454586,18.44194,0.006777373,18.1522,0.007535354,17.93525,0.02216196
588848900435869865,1237648721753931939,148.7298,0.3786576,0.04619598,0.080243,10.87879,11.19402,11.308,11.62074,11.68098,10.35621,10.29856,11.08133,12.1312,10.22148,0,20.65233,0.06198649,19.36884,0.01453381,18.7204,0.01163333,18.34098,0.01318596,18.08196,0.02864392
588848900436656286,1237648721754718358,150.6284,0.3073003,0.03367684,0.09708,9.430511,10.40973,9.950236,10.07255,9.496509,9.520008,11.53321,11.26848,11.76232,11.08714,0,19.62477,0.0266112,17.8268,0.04302458,16.91064,0.0157577,16.45036,0.008700768,16.08708,0.007698518
588848899902472388,1237648721220534469,156.6468,-0.03276661,0.1101132,0.116052,7.667877,3.3087,2.865502,2.674359,15.30604,3.452261,4.090586,3.975388,3.756188,3.761718,0,20.57451,0.04874621,19.08262,0.008510406,18.27993,0.006202511,17.83066,0.005916646,17.61189,0.01707373
588848899901685914,1237648721219748035,154.8724,-0.02073334,0.092938,0.078167,3.796835,3.337432,3.186303,3.062036,2.914991,3.798049,3.882475,3.857419,3.822038,3.146418,0,20.9258,0.06432847,19.12832,0.008868993,18.26773,0.006192332,17.82243,0.006094782,17.5323,0.01625014
588848900437115009,1237648721755177075,151.6353,0.3365109,0.08924252,0.079519,5.346148,5.922422,5.817728,5.374536,4.77966,5.378357,7.204271,7.301863,7.019917,7.39433,0,20.30576,0.0418154,18.57237,0.00629004,17.70161,0.003947929,17.26745,0.004414256,16.94342,0.01098701
588848899899588846,1237648721217650936,150.1472,-0.04978414,0.0914688,0.105333,4.152457,3.722563,3.498683,3.308205,3.195586,3.747599,4.299693,4.060086,4.078098,3.734422,0,21.29834,0.0890988,19.64958,0.01089411,18.7277,0.008397318,18.21649,0.006689132,17.85454,0.02088462
588848899398828108,1237648720716890184,232.5811,-0.4885077,0.08559856,0.056454,3.287113,2.414429,2.327015,2.357388,2.393619,3.424485,3.015422,2.976029,3.018746,3.03196,0,19.44713,0.02259473,17.64013,0.003722244,16.79798,0.002687712,16.4059,0.002468815,16.11022,0.005496684
588848899398828108,1237648720716890184,232.5811,-0.4885077,0.08557022,0.056454,3.287113,2.414429,2.327015,2.357388,2.393619,3.424485,3.015422,2.976029,3.018746,3.03196,0,19.44713,0.02259473,17.64013,0.003722244,16.79798,0.002687712,16.4059,0.002468815,16.11022,0.005496684
588848899395486013,1237648720713548158,224.9848,-0.472666,0.1095502,0.146585,6.244214,6.243322,6.109408,5.920677,5.940071,6.361679,6.287134,6.242959,6.230508,6.109666,0,20.64793,0.05171828,19.59025,0.0114165,18.84936,0.008981814,18.30786,0.007346434,18.11755,0.02271616
588848899395486013,1237648720713548158,224.9848,-0.472666,0.1095427,0.146585,6.244214,6.243322,6.109408,5.920677,5.940071,6.361679,6.287134,6.242959,6.230508,6.109666,0,20.64793,0.05171828,19.59025,0.0114165,18.84936,0.008981814,18.30786,0.007346434,18.11755,0.02271616
588848899394568369,1237648720712630456,222.8396,-0.4498027,0.07904557,0.080264,6.277329,6.35285,6.442673,6.333664,6.462404,6.027299,6.483767,6.401832,6.683153,6.735691,0,20.54189,0.0449022,18.67508,0.006522305,17.79006,0.004110029,17.33583,0.004209933,17.02066,0.00856278
588848899392602436,1237648720710664511,218.4321,-0.604412,0.1370819,0.159773,3.39051,4.049052,3.467426,3.531153,4.074949,4.381061,4.68402,4.189394,4.396339,4.479831,0,20.82436,0.05228474,19.50982,0.01085049,18.64745,0.006818213,18.17251,0.006250047,17.85256,0.01833027
588848899392602436,1237648720710664511,218.4321,-0.604412,0.1370773,0.159773,3.39051,4.049052,3.467426,3.531153,4.074949,4.381061,4.68402,4.189394,4.396339,4.479831,0,20.82436,0.05228474,19.50982,0.01085049,18.64745,0.006818213,18.17251,0.006250047,17.85256,0.01833027
588848900442357774,1237648721760419955,163.5343,0.3610241,0.04774925,0.0674,8.992125,8.217566,7.802623,7.717799,7.243475,9.303596,8.515886,8.324073,8.368298,8.139834,0,19.60373,0.02573942,18.15049,0.006441602,17.42004,0.00479577,16.99337,0.004105892,16.66247,0.00765943
588848899388407995,1237648720706470061,208.8054,-0.4499129,0.1060917,0.103767,2.995891,2.518686,2.506857,2.305729,2.293545,2.903515,3.04384,3.101146,3.080908,2.961898,0,21.08632,0.06545506,19.38169,0.0100356,18.48178,0.007088646,18.04318,0.006649463,17.73485,0.01652654
588848899380412581,1237648720698474638,190.4815,-0.4545729,0.1691354,0.175638,4.024574,3.343799,3.153301,3.312677,2.700166,4.235621,4.42374,4.536423,4.531294,3.861895,0,21.10307,0.06696071,19.50129,0.01136667,18.44648,0.007553092,17.96538,0.006710343,17.63028,0.01513316
588848899378446551,1237648720696508630,186.0702,-0.4645963,0.1565032,0.158512,18.01529,3.717279,3.719416,3.73843,3.483697,6.313908,3.780712,3.860607,4.051402,3.794877,0,21.38762,0.09365839,19.82905,0.01397488,18.84941,0.009230155,18.36969,0.008258173,18.06218,0.02064817
588848899377201318,1237648720695263367,183.1337,-0.6030179,0.188357,0.183292,4.838347,4.393352,4.334836,4.373946,3.824811,6.799584,5.348469,5.253605,5.117273,5.212549,0,20.94104,0.06732415,19.56402,0.01096835,18.62683,0.007783542,18.14054,0.008376046,17.87049,0.01882541
588848899376021673,1237648720694083770,180.5622,-0.4920162,0.1301625,0.139331,3.037062,2.803392,2.689244,2.717937,2.490773,3.637419,3.511678,3.510522,3.448028,3.282512,0,20.68518,0.05343949,19.04434,0.008366029,18.08582,0.005643118,17.63798,0.005097866,17.29169,0.01179826
588848900445700305,1237648721763762434,171.2527,0.2448066,0.2445746,0.381271,2.732102,4.083,3.9688,4.134443,3.50786,2.173152,4.124514,4.519306,4.633765,3.931563,0,21.77246,0.09819482,20.44937,0.02758438,18.96013,0.01223798,18.63038,0.01312257,18.347,0.03481432
588848900446093395,1237648721764155465,172.1605,0.255391,0.1327881,0.110845,27.91406,6.224545,5.094299,4.807953,4.490248,7.445065,7.444782,7.465983,7.183043,6.386669,0,21.28136,0.08363486,19.41928,0.008620111,18.40032,0.006933717,17.97095,0.005489423,17.62411,0.0177986
588848899374776563,1237648720692838646,177.638,-0.5614635,0.1355632,0.154352,3.775384,4.865168,4.68755,4.567718,4.048354,3.212991,5.016558,4.940512,4.948755,4.021299,0,21.07054,0.07158313,19.71923,0.01290289,18.84249,0.008971615,18.40794,0.008747831,18.09225,0.02214188
588848899372220679,1237648720690282722,171.8705,-0.4530705,0.07275676,0.056947,4.02672,3.546993,3.784805,4.173911,3.974074,5.975802,4.411203,4.642941,4.737634,4.571818,0,20.83057,0.05916257,19.28111,0.01107314,18.59322,0.01049091,18.27291,0.009014978,18.01914,0.02197781
588848899368353912,1237648720686416058,162.9378,-0.4379713,0.07265735,0.094928,6.253646,6.093731,6.096692,6.170039,5.974673,6.460007,6.514698,6.686316,6.77533,5.978798,0,20.45304,0.04507652,18.73888,0.00686313,17.81976,0.0050728,17.3424,0.005343697,16.99994,0.008501506
588848900449566938,1237648721767628992,180.0493,0.3977032,0.08656619,0.093104,10.14334,5.767772,5.645409,5.384183,5.160806,8.637595,6.180442,6.110402,5.92733,5.195799,0,21.09772,0.0729517,19.09546,0.006963037,18.12244,0.005703291,17.69222,0.004491237,17.32421,0.01375139
588848899366912194,1237648720684974261,159.7184,-0.5135391,0.1339178,0.117829,18.01852,6.602701,5.71192,5.035092,4.491898,9.256133,6.796437,6.715935,6.456747,5.022086,0,21.03348,0.07136624,19.54687,0.01269328,18.71435,0.008969211,18.2521,0.0115037,17.95856,0.02345808
588848899365208223,1237648720683270271,155.7957,-0.4696693,0.1127377,0.129491,9.827394,4.290762,4.43875,4.197134,5.24197,6.318472,5.582067,5.693238,5.556444,5.988395,0,20.79844,0.05236757,19.47689,0.01123182,18.76024,0.007477222,18.31193,0.008394959,18.22891,0.02622049
588848899364618445,1237648720682680553,154.478,-0.469967,0.1816841,0.235547,3.748118,3.616519,3.706078,3.645206,3.578266,5.389921,4.22051,4.060691,4.071288,3.940769,0,20.74609,0.05309192,19.51464,0.01224498,18.52611,0.006630969,18.1328,0.007801506,17.84923,0.01984868
588848899361210566,1237648720679272605,146.7417,-0.5246666,0.1315038,0.153477,4.776801,4.65215,4.735278,4.725308,4.852643,4.052913,4.330131,4.644358,5.146088,4.058665,0,21.30443,0.06931941,20.12218,0.01681074,19.31165,0.0118707,18.83343,0.01271554,18.56526,0.03120851
588848899361210566,1237648720679272605,146.7417,-0.5246666,0.1315158,0.153477,4.776801,4.65215,4.735278,4.725308,4.852643,4.052913,4.330131,4.644358,5.146088,4.058665,0,21.30443,0.06931941,20.12218,0.01681074,19.31165,0.0118707,18.83343,0.01271554,18.56526,0.03120851
588848899358982406,1237648720677044549,141.6465,-0.4343626,0.07084998,0.113029,3.956816,3.557472,3.512448,2.880768,2.919267,3.297859,4.313355,4.123522,4.406772,3.872555,0,21.17871,0.08918235,19.52217,0.019484,18.78043,0.01605845,18.05234,0.01231939,17.81468,0.01672045
588848899358720151,1237648720676782242,140.9363,-0.5702524,0.05362697,0.073417,6.832901,6.747546,6.562307,6.541679,6.22577,5.456948,7.206887,7.425573,7.500673,7.373573,0,20.72439,0.06108201,18.77013,0.007398633,17.8572,0.004973019,17.42492,0.004625402,17.02448,0.01050291
588848900464967824,1237648721783029913,215.1966,0.3615533,0.1210821,0.069405,10.44283,8.873114,8.005156,7.930895,5.557097,8.421413,8.788771,7.75114,7.920124,7.372115,0,21.8224,0.1291,19.87565,0.01182549,18.88291,0.007746382,18.41656,0.007265572,18.08844,0.02482258
588848900464967824,1237648721783029913,215.1966,0.3615533,0.1210365,0.069405,10.44283,8.873114,8.005156,7.930895,5.557097,8.421413,8.788771,7.75114,7.920124,7.372115,0,21.8224,0.1291,19.87565,0.01182549,18.88291,0.007746382,18.41656,0.007265572,18.08844,0.02482258
588848898853372134,1237648720171434208,213.0339,-1.004999,0.07704814,0.085575,8.189488,6.805751,6.237962,6.109944,6.110486,8.013988,7.158586,6.7215,6.790887,5.664053,0,21.21143,0.07283469,19.63971,0.01093685,18.76188,0.008442231,18.28132,0.007293249,17.96061,0.01985651
588848898852913410,1237648720170975506,211.9691,-0.915198,0.05477432,0.072993,2.970012,6.010357,5.966022,5.832882,6.092384,9.600419,7.532885,7.546183,7.396574,7.356854,0,20.74511,0.05170149,18.97966,0.007833183,18.10874,0.005509502,17.67462,0.005378576,17.35749,0.01078062
588848898851274900,1237648720169336995,208.148,-1.028518,0.1411491,0.161673,5.339517,2.763812,3.112355,2.918811,2.735524,5.359375,4.289813,4.433064,4.374331,4.339458,0,21.15231,0.06964195,19.59104,0.03160413,18.61173,0.03006252,18.1449,0.0288063,17.81866,0.02789466
