# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
#
# Results of Query: Database UKIDSSDR9PLUS 09/07/14 20:06
# SELECT my.sdss_dr8objid  sdss_dr8objid, x.distanceMins    
# distanceMins, u.sourceID        ukidss_objid, u.ebv             eBV,  
#  u.yAperMag4       ukidss_y_mag, u.yAperMag4Err    ukidss_y_err,   
# u.j_1AperMag4     ukidss_j_mag, u.j_1AperMag4Err  ukidss_j_err,   
# u.hAperMag4       ukidss_h_mag, u.hAperMag4Err    ukidss_h_err,   
# u.kAperMag4       ukidss_k_mag,    u.kAperMag4Err    ukidss_k_err   
# FROM  lasSourceXDR8PhotoObj x,  lasSource u,  #userTable my   WHERE 
# x.slaveObjID=my.sdss_dr8objID and x.masterObjID=u.sourceID and 
# x.sdssPrimary=1 and x.distanceMins < .01 and u.pNoise < .05   and 
# x.distanceMins IN ( SELECT MIN(distanceMins) FROM 
# lasSourceXDR8PhotoObj WHERE masterObjID=x.masterObjID AND 
# sdssPrimary=1) order by my.sdss_dr8objid,u.sourceid
# Column Headers at start of file AND below
#
# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
 1237648704585990347,     +0.002324,        433861035887,     +0.028163,    +16.492285,     +0.008630,    +15.897426,     +0.010774,    +15.128971,     +0.008605,    +14.516035,     +0.009384
 1237648704585990347,     +0.002593,        433861589041,     +0.028164,    +16.443445,     +0.008933,    +15.823374,     +0.012150,    +15.092193,     +0.009408,    +14.467329,     +0.010301
 1237648704585990347,     +0.000820,        433862010453,     +0.028164,    +16.481771,     +0.009461,    +15.856205,     +0.007946,    +15.084443,     +0.007949,    +14.462182,     +0.008276
 1237648704586121340,     +0.005563,        433861710673,     +0.026977,    +16.127121,     +0.007280,    +15.519114,     +0.008501,    +14.800331,     +0.007242,    +14.367480,     +0.009157
 1237648704586121340,     +0.003474,        433862078242,     +0.026977,    +16.122734,     +0.007634,    +15.555074,     +0.006616,    +14.806466,     +0.006811,    +14.364440,     +0.008082
 1237648704588677454,     +0.001845,        433860961322,     +0.043395,    +16.916090,     +0.013273,    +16.319202,     +0.013318,    +15.596496,     +0.011388,    +15.014026,     +0.013885
 1237648704588677454,     +0.001845,        433860961322,     +0.043395,    +16.916090,     +0.013273,    +16.319202,     +0.013318,    +15.596496,     +0.011388,    +15.014026,     +0.013885
 1237648704588677454,     +0.001808,        433861258512,     +0.043395,    +16.909767,     +0.016012,    +16.304860,     +0.013714,    +15.669370,     +0.020511,    +15.043921,     +0.019258
 1237648704588677454,     +0.001808,        433861258512,     +0.043395,    +16.909767,     +0.016012,    +16.304860,     +0.013714,    +15.669370,     +0.020511,    +15.043921,     +0.019258
 1237648704589070483,     +0.002185,        433860914450,     +0.049099,    +15.658843,     +0.005614,    +15.090939,     +0.005029,    +14.421474,     +0.004423,    +13.961751,     +0.006033
 1237648704589070483,     +0.002118,        433861844930,     +0.049099, -9.999995E008, -9.999995E008,    +15.073204,     +0.005154,    +14.419142,     +0.005356, -9.999995E008, -9.999995E008
 1237648704591298884,     +0.002305,        433860873625,     +0.033826,    +16.901146,     +0.015361,    +16.214510,     +0.012861,    +15.371920,     +0.014420,    +14.745796,     +0.012131
 1237648704591298884,     +0.003109,        433860881806,     +0.033825,    +16.888863,     +0.015299,    +16.205065,     +0.014818,    +15.332868,     +0.011813,    +14.692946,     +0.012169
 1237648704591429977,     +0.003666,        433861415034,     +0.035174,    +16.662695,     +0.013432,    +16.072144,     +0.012478,    +15.333301,     +0.014943,    +14.720902,     +0.012764
 1237648704591429977,     +0.004597,        433861566612,     +0.035174,    +16.658092,     +0.011268,    +16.047577,     +0.010900,    +15.305914,     +0.010234,    +14.681536,     +0.011026
 1237648704591692042,     +0.003370,        433860907545,     +0.033937,    +17.120516,     +0.018624,    +16.579340,     +0.020743,    +15.864054,     +0.018655,    +15.315378,     +0.020411
 1237648704591692042,     +0.003370,        433860907545,     +0.033937,    +17.120516,     +0.018624,    +16.579340,     +0.020743,    +15.864054,     +0.018655,    +15.315378,     +0.020411
 1237648704591692042,     +0.002552,        433861060722,     +0.033937,    +17.078050,     +0.018782,    +16.595648,     +0.019329,    +15.818217,     +0.022624,    +15.326298,     +0.021833
 1237648704591692042,     +0.002552,        433861060722,     +0.033937,    +17.078050,     +0.018782,    +16.595648,     +0.019329,    +15.818217,     +0.022624,    +15.326298,     +0.021833
 1237648704594772389,     +0.006248,        433861493410,     +0.043808,    +16.556833,     +0.012757,    +16.138514,     +0.014834,    +15.333728,     +0.011521,    +14.772389,     +0.011743
 1237648704596082922,     +0.000687,        433862101158,     +0.058584,    +14.575536,     +0.002895,    +13.959430,     +0.002506,    +13.257359,     +0.002266,    +12.897451,     +0.003050
 1237648704596607308,     +0.003640,        433862106569,     +0.053520,    +16.139784,     +0.007463,    +15.583318,     +0.006854,    +14.865044,     +0.005436,    +14.484014,     +0.006668
 1237648704597590211,     +0.002919,        433862108941,     +0.063920,    +16.805254,     +0.012408,    +16.198600,     +0.011738,    +15.431129,     +0.008501,    +14.877384,     +0.009087
 1237648704597787077,     +0.002754,        433859930202,     +0.064027,    +16.740456,     +0.010924,    +16.146069,     +0.010195,    +15.415174,     +0.008057,    +14.851395,     +0.008860
 1237648704597787077,     +0.002347,        433862124388,     +0.064029,    +16.718157,     +0.011595,    +16.133957,     +0.011097,    +15.394269,     +0.008421,    +14.851438,     +0.009213
 1237648704600604853,     +0.004596,        433862159851,     +0.074937,    +16.534330,     +0.011069,    +15.836711,     +0.010181,    +14.926345,     +0.005765,    +14.251336,     +0.007304
 1237648705114538169,     +0.001694,        433857797512,     +0.023144,    +15.817557,     +0.006315,    +15.250445,     +0.006139,    +14.545739,     +0.005890,    +14.012261,     +0.006862
 1237648705115324563,     +0.003397,        433857779392,     +0.023994,    +15.835415,     +0.006528,    +15.286666,     +0.006155,    +14.589482,     +0.005673,    +14.081540,     +0.007049
 1237648705116307597,     +0.002568,        433857734894,     +0.023255,    +16.479849,     +0.010575,    +15.947394,     +0.012973,    +15.265720,     +0.009485,    +14.885520,     +0.012312
 1237648705116700799,     +0.003630,        433859597618,     +0.017183, -9.999995E008, -9.999995E008,    +15.809295,     +0.010993,    +15.199860,     +0.008727,    +14.597302,     +0.009828
 1237648705116700799,     +0.003116,        433859823999,     +0.017183,    +16.485810,     +0.010716,    +15.890652,     +0.012573,    +15.164706,     +0.008725,    +14.630393,     +0.009779
 1237648705119191274,     +0.002746,        433857773229,     +0.025089,    +16.656340,     +0.010490,    +16.110464,     +0.011740,    +15.341581,     +0.009271,    +14.843344,     +0.010329
 1237648705119518881,     +0.002190,        433857767867,     +0.022680,    +16.926636,     +0.013232,    +16.322084,     +0.014180,    +15.622019,     +0.011990,    +15.015204,     +0.011704
 1237648705119518881,     +0.001704,        433859370423,     +0.022680,    +16.903913,     +0.011800,    +16.300278,     +0.013790,    +15.600947,     +0.013305,    +15.011064,     +0.015991
 1237648705119518881,     +0.001567,        433859846419,     +0.022681,    +16.910622,     +0.013380,    +16.323809,     +0.014542,    +15.614696,     +0.011903,    +15.039952,     +0.012161
 1237648705120239824,     +0.001205,        433857774148,     +0.031047,    +16.256464,     +0.008375,    +15.719372,     +0.008296,    +15.000742,     +0.007121,    +14.585353,     +0.008213
 1237648705120239824,     +0.000715,        433859534468,     +0.031045,    +16.271212,     +0.008860,    +15.723951,     +0.010296,    +15.021361,     +0.012001,    +14.593612,     +0.012088
 1237648705120239824,     +0.002687,        433859830781,     +0.031043,    +16.288448,     +0.008621,    +15.737737,     +0.008647,    +15.027241,     +0.007180,    +14.580117,     +0.008318
 1237648705120632962,     +0.003019,        433857801593,     +0.030443,    +17.343805,     +0.018759,    +16.800905,     +0.018555,    +16.116270,     +0.019417,    +15.543608,     +0.019506
 1237648705124892874,     +0.003407,        433857678089,     +0.035236,    +16.675680,     +0.010408,    +16.155704,     +0.010679,    +15.498291,     +0.009758,    +15.091467,     +0.015128
 1237648705124892874,     +0.003407,        433857678089,     +0.035236,    +16.675680,     +0.010408,    +16.155704,     +0.010679,    +15.498291,     +0.009758,    +15.091467,     +0.015128
 1237648705125023918,     +0.003459,        433858821338,     +0.041526,    +16.530533,     +0.009676,    +15.851235,     +0.008784,    +15.072137,     +0.007006,    +14.453314,     +0.008200
 1237648705125023918,     +0.003871,        433859070983,     +0.041528,    +16.540209,     +0.008427, -9.999995E008, -9.999995E008,    +15.052165,     +0.009499,    +14.372372,     +0.010861
 1237648705126400177,     +0.003057,        433857711145,     +0.041063,    +16.256758,     +0.010902,    +15.683159,     +0.010400,    +15.041502,     +0.008639,    +14.517311,     +0.010980
 1237648705129349141,     +0.001483,        433857684110,     +0.037320,    +15.855998,     +0.007146,    +15.338012,     +0.006791,    +14.677936,     +0.006134,    +14.368596,     +0.008271
 1237648705130528881,     +0.000506,        433857691644,     +0.051274,    +16.800749,     +0.013889,    +16.282522,     +0.014003,    +15.561297,     +0.011457,    +15.071584,     +0.014314
 1237648705131446533,     +0.000430,        433857650423,     +0.044608,    +15.578458,     +0.006232,    +15.082117,     +0.006338,    +14.396154,     +0.005481,    +14.044691,     +0.006690
 1237648705131446533,     +0.000430,        433857650423,     +0.044608,    +15.578458,     +0.006232,    +15.082117,     +0.006338,    +14.396154,     +0.005481,    +14.044691,     +0.006690
 1237648705131446533,     +0.000430,        433857650423,     +0.044608,    +15.578458,     +0.006232,    +15.082117,     +0.006338,    +14.396154,     +0.005481,    +14.044691,     +0.006690
 1237648705136493020,     +0.003051,        433857825331,     +0.097808,    +17.255455,     +0.017544,    +16.678282,     +0.020400,    +15.949048,     +0.012856,    +15.467011,     +0.016294
 1237648705136951470,     +0.001510,        433857810714,     +0.101130,    +16.917328,     +0.014711,    +16.220161,     +0.014531,    +15.463812,     +0.008701,    +14.894181,     +0.012744
 1237648705136951470,     +0.001510,        433857810714,     +0.101130,    +16.917328,     +0.014711,    +16.220161,     +0.014531,    +15.463812,     +0.008701,    +14.894181,     +0.012744
 1237648705651343501,     +0.003305,        433855540526,     +0.020400,    +16.116196,     +0.009207,    +15.498672,     +0.008955,    +14.800625,     +0.006624,    +14.258088,     +0.007980
 1237648705651671148,     +0.004810,        433856615058,     +0.020445,    +16.626417,     +0.012354,    +16.061817,     +0.012976,    +15.361464,     +0.009058,    +14.886709,     +0.012570
 1237648705653113017,     +0.005808,        433855513599,     +0.020006,    +16.587970,     +0.012862,    +15.989317,     +0.011647,    +15.310842,     +0.010076,    +14.787684,     +0.010118
 1237648705655472308,     +0.004523,        433856682388,     +0.017012,    +15.643105,     +0.005409,    +15.079527,     +0.004473,    +14.411548,     +0.005161,    +13.902289,     +0.005784
 1237648705656848518,     +0.003627,        433856595503,     +0.022076,    +16.345268,     +0.008037,    +15.780573,     +0.007162,    +15.068954,     +0.008720,    +14.611861,     +0.009170
 1237648705657372862,     +0.001867,        433855536261,     +0.034793,    +17.183472,     +0.015057,    +16.547007,     +0.014177,    +15.794489,     +0.017008,    +15.127771,     +0.014934
 1237648705657897063,     +0.002996,        433855528809,     +0.029301,    +16.273714,     +0.007915,    +15.685560,     +0.007166,    +14.987574,     +0.008394,    +14.489825,     +0.008856
 1237648705657897063,     +0.002996,        433855528809,     +0.029301,    +16.273714,     +0.007915,    +15.685560,     +0.007166,    +14.987574,     +0.008394,    +14.489825,     +0.008856
 1237648705658486983,     +0.001888,        433855529219,     +0.023916,    +17.285053,     +0.016241,    +16.772131,     +0.018933,    +16.013994,     +0.017498,    +15.576135,     +0.019910
 1237648705662812288,     +0.003119,        433855426248,     +0.035639,    +17.604958,     +0.028656,    +16.939785,     +0.029140,    +16.265450,     +0.026990,    +15.660037,     +0.026184
 1237648705662812288,     +0.003119,        433855426248,     +0.035639,    +17.604958,     +0.028656,    +16.939785,     +0.029140,    +16.265450,     +0.026990,    +15.660037,     +0.026184
 1237648705662812288,     +0.003119,        433855426248,     +0.035639,    +17.604958,     +0.028656,    +16.939785,     +0.029140,    +16.265450,     +0.026990,    +15.660037,     +0.026184
 1237648705663860969,     +0.000643,        433855461197,     +0.032595,    +15.512056,     +0.006153,    +15.033382,     +0.006803,    +14.321832,     +0.005308,    +13.934772,     +0.006364
 1237648705664188686,     +0.001111,        433855434738,     +0.034062,    +17.052837,     +0.020497,    +16.483725,     +0.023024,    +15.759661,     +0.017023,    +15.099668,     +0.016768
 1237648705665368137,     +0.004127,        433856512052,     +0.030031,    +15.039235,     +0.004391,    +14.595953,     +0.003991,    +13.996584,     +0.004812,    +13.652518,     +0.005484
 1237648705665368137,     +0.002369,        433856519020,     +0.030031,    +15.060759,     +0.004360,    +14.607807,     +0.004023,    +13.988941,     +0.004807,    +13.657200,     +0.005492
 1237648705666023585,     +0.002474,        433855400624,     +0.037908,    +16.928620,     +0.016880,    +16.331036,     +0.015383,    +15.635280,     +0.013029,    +15.099696,     +0.015038
 1237648705666023585,     +0.002474,        433855400624,     +0.037908,    +16.928620,     +0.016880,    +16.331036,     +0.015383,    +15.635280,     +0.013029,    +15.099696,     +0.015038
 1237648705666351208,     +0.001980,        433855384844,     +0.042708,    +16.429188,     +0.011885,    +15.824725,     +0.009414,    +15.136514,     +0.007841,    +14.584666,     +0.008946
 1237648705670480096,     +0.008269,        433855584293,     +0.050154, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.376003,     +0.009148,    +14.579202,     +0.008341
 1237648705670480096,     +0.005058,        433856716304,     +0.050156,    +16.937767,     +0.017174,    +16.192835,     +0.014765,    +15.368264,     +0.008957,    +14.546314,     +0.007899
 1237648720141091029,     +0.003085,        433869168684,     +0.029687,    +15.945755,     +0.006729,    +15.390368,     +0.005630,    +14.677990,     +0.006996,    +14.168859,     +0.008095
 1237648720142663801,     +0.002637,        433869163583,     +0.075967,    +16.538141,     +0.010949,    +15.951127,     +0.009606,    +15.228464,     +0.010692,    +14.763920,     +0.011980
 1237648720142729411,     +0.005852,        433869130907,     +0.065244,    +15.738549,     +0.007017,    +15.163861,     +0.005687,    +14.458413,     +0.005947,    +14.040637,     +0.007100
 1237648720143122589,     +0.005082,        433869101090,     +0.035270,    +17.227085,     +0.022740,    +16.662436,     +0.020009,    +15.896638,     +0.021588,    +15.351037,     +0.021131
 1237648720143188098,     +0.004466,        433869100779,     +0.041396,    +16.113321,     +0.009236,    +15.474524,     +0.007339,    +14.670193,     +0.007393,    +13.868534,     +0.005922
 1237648720143450249,     +0.005084,        433869106835,     +0.065895,    +16.189766,     +0.008863,    +15.640456,     +0.008521,    +14.934296,     +0.009549,    +14.434578,     +0.009501
 1237648720146202836,     +0.000690,        433868163937,     +0.054563,    +16.119457,     +0.007315,    +15.538287,     +0.006442,    +14.808928,     +0.006193,    +14.183273,     +0.006895
 1237648720147382482,     +0.002464,        433869284730,     +0.065594,    +16.028725,     +0.006986,    +15.441037,     +0.006290,    +14.651984,     +0.005652,    +13.966985,     +0.006042
 1237648720148103446,     +0.002469,        433869289052,     +0.055367,    +15.764794,     +0.005212,    +15.202508,     +0.004608,    +14.504435,     +0.006870,    +14.091262,     +0.006677
 1237648720148889820,     +0.001393,        433869295319,     +0.041205,    +16.134830,     +0.006684,    +15.560762,     +0.006084,    +14.846287,     +0.009373,    +14.417418,     +0.008783
 1237648720149807346,     +0.002132,        433868150276,     +0.040883,    +16.931757,     +0.010943,    +16.408918,     +0.010592,    +15.718364,     +0.019807,    +15.332265,     +0.020517
 1237648720150004045,     +0.002008,        433869298573,     +0.051930,    +15.729346,     +0.005148,    +15.175072,     +0.004395,    +14.426374,     +0.006629,    +13.930726,     +0.006793
 1237648720151445669,     +0.001484,        433869311630,     +0.033521,    +17.035597,     +0.011897,    +16.368767,     +0.010851,    +15.600010,     +0.018836,    +14.998770,     +0.016462
 1237648720151970004,     +0.006116,        433869259322,     +0.038341,    +16.868246,     +0.017785,    +16.156982,     +0.014938,    +15.340592,     +0.012509,    +14.511491,     +0.010082
 1237648720152035454,     +0.002940,        433868189759,     +0.041353,    +15.842040,     +0.007818,    +15.283125,     +0.007371,    +14.558060,     +0.006561,    +14.104253,     +0.007198
 1237648720152035454,     +0.002940,        433868189759,     +0.041353,    +15.842040,     +0.007818,    +15.283125,     +0.007371,    +14.558060,     +0.006561,    +14.104253,     +0.007198
 1237648720153411810,     +0.001781,        433869269656,     +0.026210,    +16.633585,     +0.012175,    +16.139618,     +0.013842, -9.999995E008, -9.999995E008,    +15.015126,     +0.017215
 1237648720153411810,     +0.001781,        433869269656,     +0.026210,    +16.633585,     +0.012175,    +16.139618,     +0.013842, -9.999995E008, -9.999995E008,    +15.015126,     +0.017215
 1237648720156098698,     +0.006723,        433869309723,     +0.017040, -9.999995E008, -9.999995E008,    +16.412960,     +0.021031,    +15.804306,     +0.015398,    +15.500447,     +0.023756
 1237648720156229796,     +0.002953,        433869262868,     +0.020524, -9.999995E008, -9.999995E008,    +15.562183,     +0.008925,    +14.866846,     +0.006097,    +14.279614,     +0.008100
 1237648720160817234,     +0.005894,        433869489336,     +0.023005,    +17.156815,     +0.020423,    +16.650814,     +0.016739,    +15.983261,     +0.020670,    +15.611899,     +0.027568
 1237648720164225231,     +0.003383,        433868373556,     +0.019760,    +16.548353,     +0.010343,    +15.973623,     +0.010069,    +15.260027,     +0.010152,    +14.746086,     +0.010282
 1237648720165011546,     +0.003734,        433869445596,     +0.027464,    +16.333708,     +0.008708,    +15.702999,     +0.007980,    +14.866144,     +0.007291,    +14.048901,     +0.005870
 1237648720165535906,     +0.003827,        433868355833,     +0.029503,    +16.527468,     +0.010348,    +15.904296,     +0.009881,    +15.147301,     +0.009631,    +14.508128,     +0.008871
 1237648720165535906,     +0.003827,        433868355833,     +0.029503,    +16.527468,     +0.010348,    +15.904296,     +0.009881,    +15.147301,     +0.009631,    +14.508128,     +0.008871
 1237648720166519002,     +0.002737,        433868351333,     +0.026858,    +15.700233,     +0.005589,    +15.092580,     +0.005576,    +14.425114,     +0.005546,    +13.983609,     +0.006283
 1237648720167436445,     +0.001144,        433869486779,     +0.032080,    +16.762350,     +0.011691,    +16.193653,     +0.012133,    +15.501154,     +0.012609,    +14.870076,     +0.013776
 1237648720169336995,     +0.003302,        433869363755,     +0.045984,    +16.707800,     +0.008658,    +16.115420,     +0.008021,    +15.423818,     +0.007541,    +14.864573,     +0.010018
 1237648720169336995,     +0.003302,        433869363755,     +0.045984,    +16.707800,     +0.008658,    +16.115420,     +0.008021,    +15.423818,     +0.007541,    +14.864573,     +0.010018
 1237648720170975506,     +0.003865,        433869319375,     +0.050114,    +16.301100,     +0.011234,    +15.779128,     +0.012196,    +15.052661,     +0.009495,    +14.716614,     +0.011613
 1237648720170975506,     +0.000996,        433869380134,     +0.050117, -9.999995E008, -9.999995E008,    +16.286194,     +0.011774,    +15.123732,     +0.006529,    +14.864356,     +0.013375
 1237648720171434208,     +0.002300,        433869323256,     +0.056816,    +16.951035,     +0.018362,    +16.338690,     +0.019649,    +15.570625,     +0.015059,    +15.101505,     +0.015928
 1237648720172876017,     +0.002384,        433869400398,     +0.049614,    +16.781560,     +0.010885,    +16.155930,     +0.010117,    +15.497936,     +0.010523,    +14.872225,     +0.011142
 1237648720173793689,     +0.001877,        433869338195,     +0.043511,    +17.714780,     +0.024556,    +17.237938,     +0.029354,    +16.489386,     +0.026799,    +15.965059,     +0.031685
 1237648720173793689,     +0.001877,        433869338195,     +0.043511,    +17.714780,     +0.024556,    +17.237938,     +0.029354,    +16.489386,     +0.026799,    +15.965059,     +0.031685
 1237648720174579919,     +0.003053,        433869337054,     +0.047460,    +16.482489,     +0.009283,    +15.808708,     +0.008865,    +15.030755,     +0.007444,    +14.374527,     +0.008258
 1237648720175628541,     +0.003415,        433869318772,     +0.045155,    +16.067300,     +0.007926,    +15.374202,     +0.006902,    +14.517846,     +0.006566,    +13.897897,     +0.005975
 1237648720175628541,     +0.004579,        433869320922,     +0.045155,    +16.068563,     +0.008038,    +15.378838,     +0.007001,    +14.523464,     +0.006613,    +13.915080,     +0.006170
 1237648720675209576,     +0.001189,        433867013913,     +0.032809,    +15.579794,     +0.005298,    +14.986732,     +0.004562,    +14.290298,     +0.004029,    +13.864593,     +0.005299
 1237648720676782242,     +0.003292,        433867035271,     +0.033611, -9.999995E008, -9.999995E008,    +15.389455,     +0.005602,    +14.702688,     +0.005811,    +14.273556,     +0.007323
